Factor,feature,estimate,p,p.adj,Sig,Omic_Layer
Factor3,RGS7,0.04585472685775383,0.5761042828332903,0.6253845883991428,No,Transcriptome Data
Factor3,RHBDD2,-0.3479033408557422,1.202621682998659e-5,2.8085513381566062e-5,Yes,Transcriptome Data
Factor3,RHBDF1,-0.6460002267229371,3.3512472899578935e-19,4.957466405263156e-18,Yes,Transcriptome Data
Factor3,RHBDL2,-0.5002536233984289,6.142071424051732e-11,2.565610452820273e-10,Yes,Transcriptome Data
Factor3,RHOB,-0.2531419643025438,0.0017123833892925718,0.0030491157216748074,Yes,Transcriptome Data
Factor3,RHOBTB1,0.1830754644122574,0.02444728492420117,0.0360898803132583,Yes,Transcriptome Data
Factor3,RHOBTB3,-0.20794907895444906,0.010402375088952349,0.016423074027395564,Yes,Transcriptome Data
Factor3,RHOC,-0.1457090316963396,0.07423477776639698,0.10097222220674235,No,Transcriptome Data
Factor3,RHOG,-0.44897530037770383,7.378160476675182e-9,2.4479629982333053e-8,Yes,Transcriptome Data
Factor3,RHOJ,-0.5448883601574914,4.724605242403977e-13,2.532939575588113e-12,Yes,Transcriptome Data
Factor3,RHOQ,-0.21769297643570162,0.007250638527964541,0.011797329202675792,Yes,Transcriptome Data
Factor3,RHOU,-0.23208523367556191,0.00413765632319023,0.007001110529932707,Yes,Transcriptome Data
Factor3,RHPN2,-0.05552063085784303,0.498341186070167,0.5535894090981637,No,Transcriptome Data
Factor3,RICH2,-0.550158731077032,2.53325276016619e-13,1.4058006438214151e-12,Yes,Transcriptome Data
Factor3,RILPL1,-0.49311585858378976,1.2554425984925387e-10,5.070446682118492e-10,Yes,Transcriptome Data
Factor3,RIMKLB,-0.5096428331625442,2.3378530381159054e-11,1.02537413952452e-10,Yes,Transcriptome Data
Factor3,RIN2,0.2838516088920587,4.124682290171688e-4,8.116257949963967e-4,Yes,Transcriptome Data
Factor3,RINL,0.15512660395050626,0.05718201054740549,0.07915560707005188,No,Transcriptome Data
Factor3,RIOK2,0.5282972703915914,3.1360251953807468e-12,1.5149880170921483e-11,Yes,Transcriptome Data
Factor3,RIOK3,0.5216337790197682,6.518260265669709e-12,3.028931350218266e-11,Yes,Transcriptome Data
Factor3,RIPK2,0.1844303578742558,0.02339214739932188,0.03470645014736184,Yes,Transcriptome Data
Factor3,RIPK4,0.18282970448721997,0.024642984194952477,0.03636804042938677,Yes,Transcriptome Data
Factor3,RIPK5,-0.3855721944786037,1.0134606552298098e-6,2.6768638542784203e-6,Yes,Transcriptome Data
Factor3,RIT1,0.6603837705373776,2.853307162987842e-20,5.131847415445758e-19,Yes,Transcriptome Data
Factor3,RMND1,0.525875961748199,4.09866689114436e-12,1.9517461386401712e-11,Yes,Transcriptome Data
Factor3,RN5S9,0.041144773356014915,0.6159443357549863,0.6624481993493078,No,Transcriptome Data
Factor3,RNASE1,-0.3723876022681982,2.496455878140305e-6,6.269351778353353e-6,Yes,Transcriptome Data
Factor3,RNASE2,0.21205573890699433,0.008950790491733099,0.014293820651122802,Yes,Transcriptome Data
Factor3,RNASE4,0.27868688530122465,5.302074323195389e-4,0.0010239618237148297,Yes,Transcriptome Data
Factor3,RNASE6,0.13820751689084157,0.09058096157212468,0.12096816449268787,No,Transcriptome Data
Factor3,RNASEK,0.1831202736305019,0.024411747296112264,0.03605871092483348,Yes,Transcriptome Data
Factor3,RNASET2,-0.017460909145335775,0.8314857111183767,0.8557901514186669,No,Transcriptome Data
Factor3,RND3,0.16429957379500493,0.04381142361269215,0.06179326320548963,No,Transcriptome Data
Factor3,RNF14,0.5860787502888821,2.6661877630280466e-15,1.9348242111959698e-14,Yes,Transcriptome Data
Factor3,RNF144,-0.4710084720694684,1.0382027892655732e-9,3.79737669811841e-9,Yes,Transcriptome Data
Factor3,RNF144B,0.024124216662355175,0.7687405291998947,0.8017736015852052,No,Transcriptome Data
Factor3,RNF145,0.30348099932245487,1.5187551604499828e-4,3.1379238852272367e-4,Yes,Transcriptome Data
Factor3,RNF149,0.07125425080475263,0.3846192693852215,0.44219276774571337,No,Transcriptome Data
Factor3,RNF150,-0.5797308562606249,6.210446666218869e-15,4.271283814455894e-14,Yes,Transcriptome Data
Factor3,RNF165,-0.24547206004639915,0.0023818011862830465,0.004158172462086324,Yes,Transcriptome Data
Factor3,RNF183,0.08970488836878293,0.27335805126383184,0.3278123956856038,No,Transcriptome Data
Factor3,RNF186,-0.02920223325507804,0.721887708617089,0.7603620271930577,No,Transcriptome Data
Factor3,RNF19A,0.037406681752776894,0.6483893013540155,0.6928224658906306,No,Transcriptome Data
Factor3,RNF40,-0.39308063036210406,5.957924999177892e-7,1.6146138209154179e-6,Yes,Transcriptome Data
Factor3,RNF5P1,0.5596777908258037,7.990862151083602e-14,4.645850087839303e-13,Yes,Transcriptome Data
Factor3,RNU1-3,0.04243057174340403,0.6049495885307794,0.651744870212001,No,Transcriptome Data
Factor3,RNU1-5,0.020703684524695006,0.8007905885314617,0.8300068289090606,No,Transcriptome Data
Factor3,RNU11,0.09708061947022728,0.23568679978214227,0.2879848482186489,No,Transcriptome Data
Factor3,RNU1A3,0.013224447356914653,0.8719662941433544,0.8906703719543966,No,Transcriptome Data
Factor3,RNU1F1,0.044283283275982896,0.5892624389666172,0.6378679789636471,No,Transcriptome Data
Factor3,RNU4-1,-0.08770489297253319,0.28423913890487457,0.3390376895552883,No,Transcriptome Data
Factor3,RNU4-2,-0.028919181992905597,0.7244741358513069,0.7626043535276915,No,Transcriptome Data
Factor3,RNU6-1,0.04562698490358522,0.5780027028501237,0.627173071668971,No,Transcriptome Data
Factor3,RNU6-15,0.03116760937535094,0.7040169013051002,0.7448337931708634,No,Transcriptome Data
Factor3,RNY1,0.16816656880556863,0.03901616470473717,0.0555785822004803,No,Transcriptome Data
Factor3,RNY5,0.33716011401969853,2.302949446530656e-5,5.1821544701409897e-5,Yes,Transcriptome Data
Factor3,ROBO4,-0.6578157565109943,4.4734549951286644e-20,7.766414922098376e-19,Yes,Transcriptome Data
Factor3,ROCK2,-0.6136549900899084,5.4151574720644024e-17,5.447844539300204e-16,Yes,Transcriptome Data
Factor3,ROR2,-0.33785027574084686,2.2103922316707998e-5,4.980604397635872e-5,Yes,Transcriptome Data
Factor3,RORA,0.07473354568415912,0.36177605899894216,0.4192074843556688,No,Transcriptome Data
Factor3,RORC,0.27121432415469254,7.560451691010849e-4,0.0014243503562567537,Yes,Transcriptome Data
Factor3,RP11-529I10.4,0.3840450468642684,1.1272919644806258e-6,2.9556906483907332e-6,Yes,Transcriptome Data
Factor3,RPA3,0.7141915875732383,7.46609102578313e-25,2.82806478249361e-23,Yes,Transcriptome Data
Factor3,RPE,0.5919458486731731,1.200301676267103e-15,9.247316458144092e-15,Yes,Transcriptome Data
Factor3,RPESP,0.06713990595864931,0.4127305649388363,0.4704018291985825,No,Transcriptome Data
Factor3,RPF2,0.21688537013473075,0.007475107010205886,0.012119174789568558,Yes,Transcriptome Data
Factor3,RPL12,0.31220470309614845,9.517990350026343e-5,1.998737998745557e-4,Yes,Transcriptome Data
Factor3,RPL12P6,0.4188682505385366,8.67108245687338e-8,2.573021500555899e-7,Yes,Transcriptome Data
Factor3,RPL13,0.19291616152630273,0.017633177291584663,0.02677372804674258,Yes,Transcriptome Data
Factor3,RPL13A,0.334359980656023,2.717255038634107e-5,6.0761516964090056e-5,Yes,Transcriptome Data
Factor3,RPL13L,-0.04476345615434641,0.5852272707787234,0.6339408269771164,No,Transcriptome Data
Factor3,RPL14,0.018402633303210493,0.8225431833471364,0.8481575410879938,No,Transcriptome Data
Factor3,RPL14L,0.21668071545092382,0.007532960073695612,0.012205055206895028,Yes,Transcriptome Data
Factor3,RPL15,0.1927969809841919,0.017704647055335532,0.026857777693166766,Yes,Transcriptome Data
Factor3,RPL17,0.45117016795420084,6.1064920671572445e-9,2.0519126569748808e-8,Yes,Transcriptome Data
Factor3,RPL22,0.3555150201219131,7.47940611203853e-6,1.7791165823117342e-5,Yes,Transcriptome Data
Factor3,RPL23,0.15867178728414064,0.05166252579067722,0.07197342684686155,No,Transcriptome Data
Factor3,RPL23AP13,-0.40376266391559335,2.7346662337997237e-7,7.673025347361739e-7,Yes,Transcriptome Data
Factor3,RPL26L1,0.5826416559822553,4.223951994356813e-15,2.995710634295612e-14,Yes,Transcriptome Data
Factor3,RPL29,0.45751870463326116,3.5064189827369586e-9,1.2124546966586994e-8,Yes,Transcriptome Data
Factor3,RPL30,0.4582989168844075,3.2727542439175784e-9,1.1355844010817412e-8,Yes,Transcriptome Data
Factor3,RPL34,0.6305347621444127,4.106534561517143e-18,5.00796897745993e-17,Yes,Transcriptome Data
Factor3,RPL36,0.20873803546755035,0.01010839692532344,0.016004428317484862,Yes,Transcriptome Data
Factor3,RPL39L,0.23789861346934887,0.0032672758248476637,0.0055869969645137895,Yes,Transcriptome Data
Factor3,RPL6,0.5036236183067808,4.357270436011246e-11,1.852580967691856e-10,Yes,Transcriptome Data
Factor3,RPL7A,0.1872127413731632,0.021347478467664088,0.03184289747563259,Yes,Transcriptome Data
Factor3,RPL9,0.48126935332945286,3.967939497842337e-10,1.5249575318379468e-9,Yes,Transcriptome Data
Factor3,RPLP0,0.47381801006885144,8.003422474496034e-10,2.9708323958782604e-9,Yes,Transcriptome Data
Factor3,RPLP1,0.04308522678911292,0.5993853690218061,0.6470049320183571,No,Transcriptome Data
Factor3,RPP40,0.22947368226323267,0.004592463190095931,0.007713240158038178,Yes,Transcriptome Data
Factor3,RPRC1,-0.7081900328796868,2.7262114402150155e-24,9.466011945191026e-23,Yes,Transcriptome Data
Factor3,RPS12,0.43213100483875855,3.016234122436751e-8,9.315114646191324e-8,Yes,Transcriptome Data
Factor3,RPS15A,0.3513705670661959,9.701405291125109e-6,2.2762565206769378e-5,Yes,Transcriptome Data
Factor3,RPS21,0.44478206898642775,1.0551136825406525e-8,3.443582514819362e-8,Yes,Transcriptome Data
Factor3,RPS23,-0.05683828374531621,0.48818576433478955,0.544364143995082,No,Transcriptome Data
Factor3,RPS26L,-0.008169183013422373,0.9206999403064167,0.9341517251485558,No,Transcriptome Data
Factor3,RPS27,-0.19150912070031323,0.018493117244364293,0.027932627946995466,Yes,Transcriptome Data
Factor3,RPS28,-0.14351331790853283,0.07875117287833172,0.10644927396368169,No,Transcriptome Data
Factor3,RPS29,0.4641504919623257,1.940314922891853e-9,6.905035312782396e-9,Yes,Transcriptome Data
Factor3,RPS3A,0.4590110605820242,3.0726296782421256e-9,1.0728455580454349e-8,Yes,Transcriptome Data
Factor3,RPS6KA1,-0.1262232152281158,0.12250325227395338,0.1584776872884261,No,Transcriptome Data
Factor3,RPS6KA2,-0.6309552945094186,3.8431802267671386e-18,4.72135162993506e-17,Yes,Transcriptome Data
Factor3,RPS6P1,0.19448170284523028,0.01671734589079211,0.02549930733799895,Yes,Transcriptome Data
Factor3,RPS7,0.5497874987002828,2.6478926653808164e-13,1.4645424034185932e-12,Yes,Transcriptome Data
Factor3,RPS8,0.23786289673000469,0.0032720759682953768,0.00559329225349637,Yes,Transcriptome Data
Factor3,RPS9,0.31234143392512753,9.447434995186142e-5,1.9863019591432755e-4,Yes,Transcriptome Data
Factor3,RRAD,-0.23906020359080782,0.003114584509089844,0.005342340495865941,Yes,Transcriptome Data
Factor3,RRAGA,0.09137382402242238,0.26449666396232513,0.31913207524411813,No,Transcriptome Data
Factor3,RRAGD,0.29555502030496833,2.293163082919117e-4,4.642030532224933e-4,Yes,Transcriptome Data
Factor3,RRAS,-0.3404892352557408,1.8878116343634963e-5,4.302214298914075e-5,Yes,Transcriptome Data
Factor3,RRAS2,0.733422337732837,9.312660706157987e-27,4.8503441177906185e-25,Yes,Transcriptome Data
Factor3,RRBP1,-0.5863479369299784,2.5712303346001443e-15,1.8686266966570814e-14,Yes,Transcriptome Data
Factor3,RRP7A,-0.05858752854606804,0.47487653792925066,0.5315385470441579,No,Transcriptome Data
Factor3,RSL1D1,0.35140665603806515,9.679608442429798e-6,2.2722085545609855e-5,Yes,Transcriptome Data
Factor3,RSL24D1,0.16012053516007482,0.049537714111551674,0.06924477790264422,No,Transcriptome Data
Factor3,RSPRY1,-0.21154270951553986,0.009121758298610262,0.014557545960118518,Yes,Transcriptome Data
Factor3,RTCD1,0.6934856755854079,5.692929798323508e-23,1.6265513709495736e-21,Yes,Transcriptome Data
Factor3,RTKN,-0.1597608710522186,0.050058325699473986,0.06991386270876256,No,Transcriptome Data
Factor3,RTN4,0.35296322694636295,8.782341884269528e-6,2.0732629566264227e-5,Yes,Transcriptome Data
Factor3,RTP4,0.3668190167933855,3.6107092373495616e-6,8.893372505787099e-6,Yes,Transcriptome Data
Factor3,RUFY3,0.05654791788778781,0.49041413959241875,0.5464833291647189,No,Transcriptome Data
Factor3,RUNDC3B,0.08038038336969991,0.3265378155002381,0.38209433126636794,No,Transcriptome Data
Factor3,RUNX1,-0.5709573361208262,1.9399443217522103e-14,1.2299326008527787e-13,Yes,Transcriptome Data
Factor3,RUNX3,-0.23081884565322133,0.004352888321721623,0.007342929017749027,Yes,Transcriptome Data
Factor3,RUSC2,-0.4956688466416177,9.74020015092776e-11,3.978031936060932e-10,Yes,Transcriptome Data
Factor3,RWDD1,0.366576683892856,3.6685929111789536e-6,9.013741796508486e-6,Yes,Transcriptome Data
Factor3,RWDD4A,0.5170960419940396,1.0631449280775644e-11,4.8237065702248835e-11,Yes,Transcriptome Data
Factor3,RXRA,-0.6801374088597808,7.703819616669379e-22,1.7588629261802234e-20,Yes,Transcriptome Data
Factor3,RYBP,-0.3567794981649593,6.903729759634426e-6,1.6524006126458654e-5,Yes,Transcriptome Data
Factor3,S100A1,-0.022367368031700873,0.7851569234132396,0.8161714380595007,No,Transcriptome Data
Factor3,S100A10,0.08040776590112776,0.32637250563349873,0.3819902921740388,No,Transcriptome Data
Factor3,S100A11,-0.08198982999475686,0.31691294763390015,0.37213826636202463,No,Transcriptome Data
Factor3,S100A13,0.3637878636467447,4.401334017907911e-6,1.0729727006113872e-5,Yes,Transcriptome Data
Factor3,S100A16,-0.24305180507451402,0.002637724772826052,0.004574618059011537,Yes,Transcriptome Data
Factor3,S100A3,-0.305010433335964,1.400762510510336e-4,2.902533175529084e-4,Yes,Transcriptome Data
Factor3,S100A4,0.15087627840191187,0.06443002149933252,0.08852709741595566,No,Transcriptome Data
Factor3,S100A8,0.25769342422937,0.0014012024734589023,0.002540251039628177,Yes,Transcriptome Data
Factor3,S100A9,0.33161301881626354,3.1910934450444484e-5,7.072458876428298e-5,Yes,Transcriptome Data
Factor3,S1PR1,-0.3388261629231077,2.0854823682121086e-5,4.72275537585159e-5,Yes,Transcriptome Data
Factor3,S1PR3,-0.6161093114052736,3.757621250457625e-17,3.8644432399273387e-16,Yes,Transcriptome Data
Factor3,SAA1,0.07084468552770445,0.3873645274372989,0.44504196626527903,No,Transcriptome Data
Factor3,SAA4,0.08256261039360617,0.3135324930276724,0.36912231343027124,No,Transcriptome Data
Factor3,SAFB2,-0.46862811530331394,1.291901175641339e-9,4.663903161160069e-9,Yes,Transcriptome Data
Factor3,SAMD11,-0.3021919928972894,1.6253242172784382e-4,3.3456653299267973e-4,Yes,Transcriptome Data
Factor3,SAMD4B,-0.637086395901634,1.4453802164665572e-18,1.9118785932097316e-17,Yes,Transcriptome Data
Factor3,SAMD9,-0.09433645170609377,0.24925360453040904,0.302345468862699,No,Transcriptome Data
Factor3,SAMD9L,-0.14251752028530956,0.08087112326730515,0.10899073216617945,No,Transcriptome Data
Factor3,SAMSN1,0.2411266830919565,0.0028587825898354897,0.00494086171765553,Yes,Transcriptome Data
Factor3,SAP18,0.29466883654539494,2.3995225925745593e-4,4.845562585974473e-4,Yes,Transcriptome Data
Factor3,SAP30,0.4004099937157358,3.502079861365678e-7,9.706429770969175e-7,Yes,Transcriptome Data
Factor3,SAPS2,-0.17359464169711153,0.03303544535435733,0.0477072890192178,Yes,Transcriptome Data
Factor3,SAR1B,0.6266975351959184,7.483613919236267e-18,8.722160745030614e-17,Yes,Transcriptome Data
Factor3,SASH1,-0.19255794369752163,0.01784874986701866,0.027051757906969776,Yes,Transcriptome Data
Factor3,SATB2,0.15862740623754448,0.05172879094184554,0.07204566983543947,No,Transcriptome Data
Factor3,SC4MOL,0.4844553880600844,2.92433903502145e-10,1.1387613064725273e-9,Yes,Transcriptome Data
Factor3,SC5DL,0.573868580073394,1.3343725451862289e-14,8.698647621813748e-14,Yes,Transcriptome Data
Factor3,SCAP,-0.6726055381830616,3.1555466569085745e-21,6.485935119264346e-20,Yes,Transcriptome Data
Factor3,SCARB1,-0.20848226425291488,0.010202889050388514,0.01614656741187829,Yes,Transcriptome Data
Factor3,SCARNA9,0.01501778088674756,0.8547835912705287,0.8747273754303404,No,Transcriptome Data
Factor3,SCD,0.09122971553320229,0.2652539987625517,0.31979495204019864,No,Transcriptome Data
Factor3,SCD5,0.018230781572668445,0.8241734067542599,0.8494881537355802,No,Transcriptome Data
Factor3,SCG2,-0.17498751283967054,0.031632516640545026,0.045844227015282644,Yes,Transcriptome Data
Factor3,SCGB2A1,-0.02326221044991611,0.7767829876653335,0.8084752161379407,No,Transcriptome Data
Factor3,SCGN,0.07732609252868126,0.3453143626528101,0.4018086602895161,No,Transcriptome Data
Factor3,SCHIP1,-0.06355758221111678,0.43816070241731653,0.49487316740153214,No,Transcriptome Data
Factor3,SCIN,-0.027478411586158415,0.7376871501817328,0.774556016570488,No,Transcriptome Data
Factor3,SCMH1,-0.261867563941431,0.001162137788073888,0.0021307990247045987,Yes,Transcriptome Data
Factor3,SCN2A,-0.21091157350651366,0.009336039449713115,0.014880521915385901,Yes,Transcriptome Data
Factor3,SCN4B,-0.4301222641278944,3.5497359851814854e-8,1.0895445012834517e-7,Yes,Transcriptome Data
Factor3,SCN9A,-0.23910870719696545,0.0031083511100866218,0.005333478225955082,Yes,Transcriptome Data
Factor3,SCNN1A,-0.1442850308817397,0.07713924966306525,0.10449640973051375,No,Transcriptome Data
Factor3,SCNN1B,-0.14861341370107659,0.06858506181216009,0.09369543963409849,No,Transcriptome Data
Factor3,SCNN1G,-0.11997198763361804,0.1422958770825227,0.18154615601240456,No,Transcriptome Data
Factor3,SCO1,0.6858331660694001,2.578403446166067e-22,6.446008615415167e-21,Yes,Transcriptome Data
Factor3,SCOC,0.6995074905255888,1.6770661616752852e-23,5.273792961243035e-22,Yes,Transcriptome Data
Factor3,SCPEP1,0.10364637456419701,0.20534910077331023,0.2533297566904888,No,Transcriptome Data
Factor3,SCRG1,-0.22170921824764453,0.006220916660636873,0.010241877939803874,Yes,Transcriptome Data
Factor3,SCRN1,-0.20654409418901834,0.010944579692631719,0.017208458636213394,Yes,Transcriptome Data
Factor3,SCTR,-0.21329370371462864,0.008549850744495395,0.013697293727163402,Yes,Transcriptome Data
Factor3,SDC1,0.07954361850827403,0.3316153682291082,0.3874011311087713,No,Transcriptome Data
Factor3,SDC2,0.2682565364778979,8.67667698106691e-4,0.0016205971201096207,Yes,Transcriptome Data
Factor3,SDC4,-0.10218805200904577,0.21183180169248692,0.26074815570222415,No,Transcriptome Data
Factor3,SDCBP,0.3780920478927913,1.6983626194336893e-6,4.352543873484596e-6,Yes,Transcriptome Data
Factor3,SDF2L1,-0.02944955719454925,0.7196303180438435,0.7581440350230124,No,Transcriptome Data
Factor3,SDF4,-0.3031085723983973,1.5488569604938784e-4,3.198795870495412e-4,Yes,Transcriptome Data
Factor3,SDHA,0.3645556927371696,4.186818528361524e-6,1.0231716833728067e-5,Yes,Transcriptome Data
Factor3,SDHALP1,-0.6115784936715315,7.358763679502458e-17,7.228648015228348e-16,Yes,Transcriptome Data
Factor3,SDHAP2,-0.48876039642861796,1.9264816052480324e-10,7.635444513225243e-10,Yes,Transcriptome Data
Factor3,SDHAP3,-0.23656872407573046,0.003450354034377687,0.0058879761678800125,Yes,Transcriptome Data
Factor3,SDHB,0.6217194434716733,1.6103026307441128e-17,1.785257905481278e-16,Yes,Transcriptome Data
Factor3,SDHC,0.23222962926874613,0.004113732517780756,0.006962986658396676,Yes,Transcriptome Data
Factor3,SDHD,0.7351274774571026,6.198414566108202e-27,3.482255374218091e-25,Yes,Transcriptome Data
Factor3,SDPR,-0.19433106719901144,0.01680363187421129,0.025615292491175747,Yes,Transcriptome Data
Factor3,SDS,0.11011455857283489,0.1783144493523496,0.22317202672384182,No,Transcriptome Data
